Profile Name,Country Iso Code,Device,Is Kids,Query Typed,Displayed Name,Action,Section,Utc Timestamp
Adilan,BR,Smart TV,0,aq,Justice League,select,,2021-05-07 00:49:21
Adilan,BR,Smart TV,0,the,,select,,2021-05-06 20:24:58
Adilan,BR,Smart TV,0,the,The Good Doctor,select,,2021-05-06 20:24:55
Adilan,BR,Smart TV,0,a bal,The Duel,select,,2021-04-25 17:40:56
Adilan,BR,Smart TV,0,a bal,The Ballad of Buster Scruggs,play,,2021-04-25 15:18:43
Adilan,BR,Smart TV,0,a bal,The Ballad of Buster Scruggs,select,,2021-04-25 15:18:17
Adilan,BR,Smart TV,0,the w,It Comes at Night,select,,2021-04-19 01:12:42
Adilan,BR,Smart TV,0,the w,The Witcher: Nightmare of the Wolf,add,,2021-04-19 01:12:06
Adilan,BR,Smart TV,0,the w,The Witcher: Nightmare of the Wolf,add,,2021-04-19 01:12:02
Adilan,BR,Smart TV,0,the w,The Witcher: Nightmare of the Wolf,select,,2021-04-19 01:11:52
Adilan,BR,Smart TV,0,the w,,select,,2021-04-19 01:11:04
Adilan,BR,Smart TV,0,t,,select,,2021-04-19 01:09:35
Adilan,BR,Smart TV,0,t,Jurassic World: Fallen Kingdom,play,,2021-04-18 23:09:41
Adilan,BR,Smart TV,0,t,Jurassic World: Fallen Kingdom,select,,2021-04-18 23:09:27
Adilan,BR,Smart TV,0,t,,select,,2021-04-18 23:08:31
Adilan,BR,Smart TV,0,th,,play,,2021-04-01 16:02:00
Adilan,BR,Smart TV,0,th,,select,,2021-04-01 16:01:45
Adilan,BR,Android Phone,0,homem aranh,Spider-Man,play,,2021-03-14 18:23:59
Adilan,BR,Android Phone,0,homem aranh,Spider-Man,select,,2021-03-14 18:23:56
Adilan,BR,Android Phone,0,noite ,The Night Comes for Us,play,,2021-02-06 03:09:51
Adilan,BR,Android Phone,0,noite ,The Night Comes for Us,select,,2021-02-06 03:09:47
Adilan,BR,Android Phone,0,ip,Kickboxer: Retaliation,select,,2021-02-06 03:07:36
Adilan,BR,Android Phone,0,ip,Ip Man 3,play,,2021-02-06 03:07:29
Adilan,BR,Android Phone,0,ip,Ip Man 3,select,,2021-02-06 03:07:25
Adilan,BR,Smart TV,0,o e,The Amazing Spider-Man,play,,2020-12-13 20:41:28
Adilan,BR,Smart TV,0,o e,The Amazing Spider-Man,select,,2020-12-13 20:41:20
Adilan,BR,Smart TV,0,,The Adventures of Sharkboy and Lavagirl,select,,2020-12-13 20:40:05
Adilan,BR,Smart TV,0,the wi,,select,,2020-11-25 00:48:22
Adilan,BR,Smart TV,0,the wi,Making The Witcher,select,,2020-11-25 00:47:57
Adilan,BR,Android Phone,0,foo,Footloose,play,,2020-11-08 22:45:23
Adilan,BR,Android Phone,0,foo,Footloose,play,,2020-11-08 22:11:01
Adilan,BR,Android Phone,0,foo,Footloose,select,,2020-11-08 21:12:08
Adilan,BR,Android Phone,0,,"Never Have I Ever: Season 1: ""Pilot""",play,,2020-11-07 10:33:17
Adilan,BR,Android Phone,0,,,select,,2020-11-07 10:33:11
Adilan,BR,Android Phone,0,,,select,,2020-11-07 10:32:36
Adilan,BR,Android Phone,0,ro,Walk. Ride. Rodeo.,play,,2020-11-07 06:07:30
Adilan,BR,Android Phone,0,ro,Walk. Ride. Rodeo.,play,,2020-11-07 05:44:58
Adilan,BR,Android Phone,0,ro,Walk. Ride. Rodeo.,select,,2020-11-07 05:44:50
Adilan,BR,Android Phone,0,ro,Isn't It Romantic,play,,2020-11-07 05:31:11
Adilan,BR,Android Phone,0,ro,Isn't It Romantic,play,,2020-11-07 04:43:12
Adilan,BR,Android Phone,0,ro,Isn't It Romantic,play,,2020-11-07 04:19:21
Adilan,BR,Android Phone,0,ro,Isn't It Romantic,select,,2020-11-07 04:19:06
Adilan,BR,Android Phone,0,ro,Rocky,play,,2020-11-07 03:16:22
Adilan,BR,Android Phone,0,ro,Rocky,select,,2020-11-07 03:16:17
Adilan,BR,Android Phone,0,ro,Rocky,select,,2020-11-07 03:14:24
Adilan,BR,Android Phone,0,,That's My Boy,select,,2020-11-07 03:09:57
Adilan,BR,Android Phone,0,,,select,,2020-11-07 03:09:36
Adilan,BR,Android Phone,0,rocky,Kickboxer: Retaliation,play,,2020-10-24 13:04:27
Adilan,BR,Android Phone,0,rocky,Kickboxer: Retaliation,select,,2020-10-24 13:04:23
Adilan,BR,Android Phone,0,,The Babysitter: Killer Queen,play,,2020-10-24 04:39:39
Adilan,BR,Android Phone,0,,The Babysitter: Killer Queen,select,,2020-10-24 04:39:34
Adilan,BR,Android Phone,0,t,,select,,2020-10-24 04:37:59
Ju,BR,Smart TV,0,p,,play,title_results,2022-12-12 21:40:16
Ju,BR,Smart TV,0,p,,select,title_results,2022-12-12 21:40:12
Ju,BR,Smart TV,0,p,,select,title_results,2022-12-12 21:39:57
Ju,BR,Smart TV,0,thinker be,Rise of the Guardians,select,suggestion_results,2022-12-04 16:11:08
Ju,BR,Smart TV,0,thinker be,Secret of the Wings,select,suggestion_results,2022-12-04 16:11:05
Ju,BR,Smart TV,0,m,The Sea Beast,select,title_results,2022-12-04 16:08:03
Ju,BR,Smart TV,0,m,Minions & More Volume 1,play,title_results,2022-12-04 15:32:38
Ju,BR,Smart TV,0,m,Minions & More Volume 1,select,title_results,2022-12-04 15:32:35
Ju,BR,Smart TV,0,m,Minions & More Volume 2,play,title_results,2022-12-04 15:02:28
Ju,BR,Smart TV,0,m,Minions & More Volume 2,select,title_results,2022-12-04 15:02:20
Ju,BR,Smart TV,0,p,,play,title_results,2022-11-22 19:58:31
Ju,BR,Smart TV,0,p,,select,title_results,2022-11-22 19:58:23
Ju,BR,Smart TV,0,pe,,play,title_results,2022-11-21 01:00:11
Ju,BR,Smart TV,0,pe,,select,title_results,2022-11-21 01:00:05
Ju,BR,Smart TV,0,en,The Good Nurse,play,title_results,2022-11-12 18:09:03
Ju,BR,Smart TV,0,en,The Good Nurse,select,title_results,2022-11-12 18:08:55
Ju,BR,Smart TV,0,ro,,play,title_results,2022-10-23 12:16:54
Ju,BR,Smart TV,0,ro,,select,title_results,2022-10-23 12:16:33
Ju,BR,Smart TV,0,p,,play,title_results,2022-10-20 22:13:21
Ju,BR,Smart TV,0,p,,select,title_results,2022-10-20 22:13:16
Ju,BR,Smart TV,0,ro,,play,title_results,2022-10-18 23:30:14
Ju,BR,Smart TV,0,ro,,select,title_results,2022-10-18 23:30:09
Ju,BR,Smart TV,0,the g,The Girl on the Train,play,title_results,2022-10-16 12:21:39
Ju,BR,Smart TV,0,the g,The Girl on the Train,play,title_results,2022-10-16 09:21:53
Ju,BR,Smart TV,0,the g,The Girl on the Train,select,title_results,2022-10-16 09:21:48
Ju,BR,Smart TV,0,o r,,play,title_results,2022-10-14 13:01:41
Ju,BR,Smart TV,0,o r,,select,title_results,2022-10-14 13:01:26
Ju,BR,Smart TV,0,da,,play,title_results,2022-10-06 21:28:44
Ju,BR,Smart TV,0,da,,play,title_results,2022-10-06 21:28:04
Ju,BR,Smart TV,0,da,,select,title_results,2022-10-06 21:27:54
Ju,BR,Smart TV,0,d,,play,suggestion_results,2022-09-29 15:17:30
Ju,BR,Smart TV,0,d,,select,suggestion_results,2022-09-29 15:17:23
Ju,BR,Smart TV,0,d,Dahmer,select,suggestion_results,2022-09-29 15:17:21
Ju,BR,Smart TV,0,da,,play,title_results,2022-09-29 14:26:20
Ju,BR,Smart TV,0,da,,select,title_results,2022-09-29 14:26:13
Ju,BR,Smart TV,0,ham,,select,title_results,2022-09-29 14:24:35
Ju,BR,Smart TV,0,ba,,play,title_results,2022-09-23 22:46:28
Ju,BR,Smart TV,0,ba,,select,title_results,2022-09-23 22:46:20
Ju,BR,Smart TV,0,ba,Barbie: The Pearl Princess,play,title_results,2022-09-23 21:29:23
Ju,BR,Smart TV,0,ba,Barbie: The Pearl Princess,select,title_results,2022-09-23 21:29:15
Ju,BR,Smart TV,0,son,,play,title_results,2022-09-23 21:06:39
Ju,BR,Smart TV,0,son,,select,title_results,2022-09-23 21:06:31
Ju,BR,Smart TV,0,m,,play,title_results,2022-09-17 11:23:55
Ju,BR,Smart TV,0,m,,select,title_results,2022-09-17 11:23:41
Ju,BR,Smart TV,0,mo,,play,title_results,2022-09-15 22:24:42
Ju,BR,Smart TV,0,mo,,select,title_results,2022-09-15 22:24:32
Ju,BR,Smart TV,0,lo,LOL Surprise: The Movie,play,title_results,2022-09-11 12:27:53
Ju,BR,Smart TV,0,lo,LOL Surprise: The Movie,select,title_results,2022-09-11 12:27:47
Ju,BR,Smart TV,0,mo,,play,title_results,2022-09-07 22:32:26
Ju,BR,Smart TV,0,mo,,select,title_results,2022-09-07 22:32:05
Ju,BR,Smart TV,0,gab,,play,title_results,2022-08-27 21:38:42
Ju,BR,Smart TV,0,gab,,select,title_results,2022-08-27 21:38:35
Ju,BR,Smart TV,0,roma,ROMA,play,title_results,2022-08-26 23:17:55
Ju,BR,Smart TV,0,roma,ROMA,select,title_results,2022-08-26 23:17:20
Ju,BR,Smart TV,0,jon,,play,title_results,2022-08-23 23:14:26
Ju,BR,Smart TV,0,jon,,select,title_results,2022-08-23 23:14:20
Ju,BR,Smart TV,0,l,Luccas Neto in: Summer Camp,play,title_results,2022-08-21 17:25:52
Ju,BR,Smart TV,0,l,Luccas Neto in: Summer Camp,select,title_results,2022-08-21 17:25:47
Ju,BR,Smart TV,0,36,The Next 365 Days,play,title_results,2022-08-20 20:05:01
Ju,BR,Smart TV,0,36,The Next 365 Days,select,title_results,2022-08-20 20:04:49
Ju,BR,Smart TV,0,ga,,play,title_results,2022-08-20 13:14:26
Ju,BR,Smart TV,0,ga,,select,title_results,2022-08-20 13:14:20
Ju,BR,Smart TV,0,gab,,play,title_results,2022-08-18 22:37:42
Ju,BR,Smart TV,0,gab,,select,title_results,2022-08-18 22:37:28
Ju,BR,Smart TV,0,v,,play,title_results,2022-07-27 21:51:18
Ju,BR,Smart TV,0,v,,select,title_results,2022-07-27 21:51:11
Ju,BR,Smart TV,0,mao,Gifted Hands: The Ben Carson Story,play,title_results,2022-07-17 20:05:52
Ju,BR,Smart TV,0,mao,Gifted Hands: The Ben Carson Story,select,title_results,2022-07-17 20:04:38
Ju,BR,Smart TV,0,tra,Transformers: Revenge of the Fallen,play,title_results,2022-07-17 16:10:02
Ju,BR,Smart TV,0,tra,Transformers: Revenge of the Fallen,select,title_results,2022-07-17 16:09:57
Ju,BR,Smart TV,0,meu n,Radio,play,title_results,2022-07-12 09:29:40
Ju,BR,Smart TV,0,meu n,Radio,select,title_results,2022-07-12 09:29:03
Ju,BR,Smart TV,0,meu no,The Ballad of Buster Scruggs,play,title_results,2022-07-09 09:17:03
Ju,BR,Smart TV,0,meu no,The Ballad of Buster Scruggs,select,title_results,2022-07-09 09:16:58
Ju,BR,Smart TV,0,meu no,Radio,play,title_results,2022-07-09 07:26:53
Ju,BR,Smart TV,0,meu no,Radio,select,title_results,2022-07-09 07:26:48
Ju,BR,Smart TV,0,mon,,play,title_results,2022-06-21 21:12:04
Ju,BR,Smart TV,0,mon,,select,title_results,2022-06-21 21:11:59
Ju,BR,Smart TV,0,pola,211,play,title_results,2022-06-16 02:24:35
Ju,BR,Smart TV,0,pola,211,select,title_results,2022-06-16 02:24:09
Ju,BR,Smart TV,0,pola,Polar,play,title_results,2022-06-16 00:33:20
Ju,BR,Smart TV,0,pola,Polar,select,title_results,2022-06-16 00:33:15
Ju,BR,Smart TV,0,memo,Memoirs of a Geisha,select,title_results,2022-06-05 22:34:26
Ju,BR,Smart TV,0,coe,,play,title_results,2022-06-03 21:14:21
Ju,BR,Smart TV,0,coe,,select,title_results,2022-06-03 21:14:13
Ju,BR,Smart TV,0,lo,LOL Surprise: The Movie,play,title_results,2022-05-18 22:07:59
Ju,BR,Smart TV,0,lo,LOL Surprise: The Movie,select,title_results,2022-05-18 22:07:54
Ju,BR,Smart TV,0,lo,LOL Surprise: The Movie,play,title_results,2022-05-17 22:29:04
Ju,BR,Smart TV,0,lo,LOL Surprise: The Movie,play,title_results,2022-05-17 21:44:41
Ju,BR,Smart TV,0,lo,LOL Surprise: The Movie,select,title_results,2022-05-17 21:44:36
Ju,BR,Smart TV,0,lo,,play,title_results,2022-05-16 22:18:11
Ju,BR,Smart TV,0,lo,,select,title_results,2022-05-16 22:18:06
Ju,BR,Smart TV,0,lo,LOL Surprise: The Movie,play,title_results,2022-05-16 21:31:31
Ju,BR,Smart TV,0,lo,LOL Surprise: The Movie,select,title_results,2022-05-16 21:31:26
Ju,BR,Smart TV,0,enr,Arthur and the Invisibles,play,title_results,2022-05-08 14:54:08
Ju,BR,Smart TV,0,enr,Arthur and the Invisibles,select,title_results,2022-05-08 14:54:01
Ju,BR,Smart TV,0,enr,Abominable,select,title_results,2022-05-08 14:53:08
Ju,BR,Smart TV,0,enr,Canvas,select,title_results,2022-05-08 14:52:33
Ju,BR,Smart TV,0,enr,Shrek Forever After,select,title_results,2022-05-08 14:52:03
Ju,BR,Smart TV,0,sel,,play,title_results,2022-04-21 16:45:50
Ju,BR,Smart TV,0,sel,,select,title_results,2022-04-21 16:45:26
Ju,BR,Smart TV,0,enro,Shrek,play,title_results,2022-04-17 15:00:22
Ju,BR,Smart TV,0,enro,Shrek,select,title_results,2022-04-17 15:00:15
Ju,BR,Smart TV,0,frag,The Woman in the Window,play,title_results,2022-04-16 19:50:55
Ju,BR,Smart TV,0,frag,The Woman in the Window,select,title_results,2022-04-16 19:50:43
Ju,BR,Smart TV,0,frag,,play,title_results,2022-04-16 18:24:12
Ju,BR,Smart TV,0,frag,,play,title_results,2022-04-16 17:37:05
Ju,BR,Smart TV,0,frag,,select,title_results,2022-04-16 17:36:59
Ju,BR,Smart TV,0,ga,,play,title_results,2022-03-31 21:29:40
Ju,BR,Smart TV,0,ga,,select,title_results,2022-03-31 21:29:34
Ju,BR,Smart TV,0,po,,play,title_results,2022-03-29 21:12:28
Ju,BR,Smart TV,0,po,,select,title_results,2022-03-29 21:12:22
Ju,BR,Smart TV,0,men,,play,title_results,2022-03-25 21:35:43
Ju,BR,Smart TV,0,men,,select,title_results,2022-03-25 21:35:37
Ju,BR,Smart TV,0,ga,,play,title_results,2022-03-22 22:30:19
Ju,BR,Smart TV,0,ga,,select,title_results,2022-03-22 22:30:08
Ju,BR,Smart TV,0,ga,,play,title_results,2022-03-22 21:52:44
Ju,BR,Smart TV,0,ga,,play,title_results,2022-03-22 21:21:36
Ju,BR,Smart TV,0,ga,,select,title_results,2022-03-22 21:21:28
Ju,BR,Smart TV,0,bo,,play,title_results,2022-03-06 22:08:44
Ju,BR,Smart TV,0,bo,,select,title_results,2022-03-06 22:08:21
Ju,BR,Smart TV,0,so,,play,title_results,2022-03-05 00:54:44
Ju,BR,Smart TV,0,so,,select,title_results,2022-03-05 00:54:33
Ju,BR,Smart TV,0,pat,,play,title_results,2022-03-04 22:57:57
Ju,BR,Smart TV,0,pat,,select,title_results,2022-03-04 22:57:38
Ju,BR,Smart TV,0,pa,,play,title_results,2022-03-02 21:42:07
Ju,BR,Smart TV,0,pa,,select,title_results,2022-03-02 21:41:58
Ju,BR,Smart TV,0,u,Restless,play,title_results,2022-02-28 17:07:37
Ju,BR,Smart TV,0,u,Restless,select,title_results,2022-02-28 17:07:32
Ju,BR,Smart TV,0,frag,Project X,play,title_results,2022-02-22 04:50:59
Ju,BR,Smart TV,0,frag,Project X,select,title_results,2022-02-22 04:50:33
Ju,BR,Smart TV,0,v,,play,title_results,2022-02-07 21:13:13
Ju,BR,Smart TV,0,v,,select,title_results,2022-02-07 21:13:01
Ju,BR,Smart TV,0,pa,,play,title_results,2022-02-03 21:20:43
Ju,BR,Smart TV,0,pa,,select,title_results,2022-02-03 21:20:36
Ju,BR,Smart TV,0,cas,,play,title_results,2022-01-31 21:15:48
Ju,BR,Smart TV,0,cas,,select,title_results,2022-01-31 21:15:42
Ju,BR,Smart TV,0,b,,play,title_results,2022-01-28 23:06:01
Ju,BR,Smart TV,0,b,,select,title_results,2022-01-28 23:05:50
Ju,BR,Smart TV,0,b,,play,title_results,2022-01-28 22:40:38
Ju,BR,Smart TV,0,b,,select,title_results,2022-01-28 22:40:33
Ju,BR,Smart TV,0,pa,,play,title_results,2022-01-26 00:11:50
Ju,BR,Smart TV,0,pa,,select,title_results,2022-01-26 00:11:44
Ju,BR,Smart TV,0,v,,play,title_results,2022-01-23 14:29:04
Ju,BR,Smart TV,0,v,,select,title_results,2022-01-23 14:29:00
Ju,BR,Smart TV,0,v,,play,title_results,2022-01-23 12:29:48
Ju,BR,Smart TV,0,v,,select,title_results,2022-01-23 12:29:42
Ju,BR,Smart TV,0,tran,How to Train Your Dragon 2,select,title_results,2022-01-22 19:55:27
Ju,BR,Smart TV,0,tran,Van Helsing,play,title_results,2022-01-22 18:20:33
Ju,BR,Smart TV,0,tran,Van Helsing,select,title_results,2022-01-22 18:20:25
Ju,BR,Smart TV,0,tran,Transformers,play,title_results,2022-01-22 16:20:49
Ju,BR,Smart TV,0,tran,Transformers,select,title_results,2022-01-22 16:20:41
Ju,BR,Smart TV,0,t,,play,title_results,2022-01-22 15:02:19
Ju,BR,Smart TV,0,t,,select,title_results,2022-01-22 15:02:03
Ju,BR,Smart TV,0,zu,Open Grave,select,suggestion_results,2022-01-22 15:01:03
Ju,BR,Smart TV,0,zu,#Alive,select,suggestion_results,2022-01-22 15:00:47
Ju,BR,Smart TV,0,zu,,select,suggestion_results,2022-01-22 15:00:46
Ju,BR,Smart TV,0,zu,,select,suggestion_results,2022-01-22 15:00:20
Ju,BR,Smart TV,0,zu,,select,suggestion_results,2022-01-22 14:59:54
Ju,BR,Smart TV,0,zu,,play,suggestion_results,2022-01-22 14:53:41
Ju,BR,Smart TV,0,zu,,play,suggestion_results,2022-01-22 14:52:50
Ju,BR,Smart TV,0,zu,,select,suggestion_results,2022-01-22 14:52:38
Ju,BR,Smart TV,0,zu,,select,suggestion_results,2022-01-22 14:52:34
Ju,BR,Smart TV,0,zu,,select,suggestion_results,2022-01-22 14:52:09
Ju,BR,Smart TV,0,zu,Resident Evil: Degeneration,select,suggestion_results,2022-01-22 14:51:57
Ju,BR,Smart TV,0,zu,Open Grave,select,suggestion_results,2022-01-22 14:51:21
Ju,BR,Smart TV,0,zu,,select,suggestion_results,2022-01-22 14:51:07
Ju,BR,Smart TV,0,zu,The Purge: Election Year,select,title_results,2022-01-22 14:50:44
Ju,BR,Smart TV,0,zu,Curve,select,title_results,2022-01-22 14:50:12
Ju,BR,Smart TV,0,zu,Attack on Titan: Part 1,play,title_results,2022-01-22 14:30:23
Ju,BR,Smart TV,0,zu,Attack on Titan: Part 1,select,title_results,2022-01-22 14:30:18
Ju,BR,Smart TV,0,zu,Attack on Titan: Part 1,play,title_results,2022-01-22 13:25:11
Ju,BR,Smart TV,0,zu,Attack on Titan: Part 1,play,title_results,2022-01-22 13:24:15
Ju,BR,Smart TV,0,zu,Attack on Titan: Part 1,select,title_results,2022-01-22 13:24:09
Ju,BR,Smart TV,0,zu,,select,title_results,2022-01-22 13:23:43
Ju,BR,Smart TV,0,zu,,select,title_results,2022-01-22 13:23:13
Ju,BR,Smart TV,0,zu,,select,title_results,2022-01-22 13:22:53
Ju,BR,Smart TV,0,p,,play,title_results,2022-01-18 21:35:44
Ju,BR,Smart TV,0,p,,select,title_results,2022-01-18 21:35:39
Ju,BR,Smart TV,0,pa,,play,title_results,2022-01-17 21:40:34
Ju,BR,Smart TV,0,pa,,select,title_results,2022-01-17 21:40:29
Ju,BR,Smart TV,0,p,,play,title_results,2022-01-16 14:58:39
Ju,BR,Smart TV,0,p,,select,title_results,2022-01-16 14:58:34
Ju,BR,Smart TV,0,r,,play,title_results,2021-12-29 00:21:14
Ju,BR,Smart TV,0,r,,select,title_results,2021-12-29 00:21:08
Ju,BR,Smart TV,0,diario de uma,Marriage Story,play,suggestion_results,2021-12-24 13:12:41
Ju,BR,Smart TV,0,diario de uma,Marriage Story,select,suggestion_results,2021-12-24 13:12:27
Ju,BR,Smart TV,0,diario de uma,The Nanny Diaries,select,suggestion_results,2021-12-24 13:12:24
Ju,BR,Smart TV,0,r,,play,title_results,2021-12-20 22:32:59
Ju,BR,Smart TV,0,r,,select,title_results,2021-12-20 22:32:54
Ju,BR,Smart TV,0,w,IO,play,suggestion_results,2021-12-17 23:32:04
Ju,BR,Smart TV,0,w,IO,select,suggestion_results,2021-12-17 23:31:51
Ju,BR,Smart TV,0,w,,select,suggestion_results,2021-12-17 23:31:12
Ju,BR,Smart TV,0,cas,,play,title_results,2021-12-05 11:33:45
Ju,BR,Smart TV,0,cas,,select,title_results,2021-12-05 11:33:40
Ju,BR,Smart TV,0,r,,play,title_results,2021-11-08 22:04:14
Ju,BR,Smart TV,0,r,,select,title_results,2021-11-08 22:04:09
Ju,BR,Smart TV,0,zum,,play,title_results,2021-11-06 18:31:44
Ju,BR,Smart TV,0,zum,,select,title_results,2021-11-06 18:31:08
Ju,BR,Smart TV,0,r,,play,title_results,2021-10-31 00:57:38
Ju,BR,Smart TV,0,r,,select,title_results,2021-10-31 00:57:29
Ju,BR,Smart TV,0,casa m,,play,title_results,2021-10-25 21:23:51
Ju,BR,Smart TV,0,casa m,,select,title_results,2021-10-25 21:23:46
Ju,BR,Smart TV,0,gab,,play,title_results,2021-10-23 12:04:17
Ju,BR,Smart TV,0,gab,,select,title_results,2021-10-23 12:04:03
Ju,BR,Smart TV,0,r,,select,title_results,2021-10-23 12:03:29
Ju,BR,Smart TV,0,gab,,play,title_results,2021-10-21 02:31:22
Ju,BR,Smart TV,0,gab,,play,title_results,2021-10-21 02:30:34
Ju,BR,Smart TV,0,gab,,select,title_results,2021-10-21 02:30:28
Ju,BR,Smart TV,0,cas,,play,title_results,2021-10-21 00:24:22
Ju,BR,Smart TV,0,cas,,select,title_results,2021-10-21 00:24:16
Ju,BR,Smart TV,0,rou,,play,title_results,2021-10-17 17:38:45
Ju,BR,Smart TV,0,rou,,play,title_results,2021-10-17 17:34:23
Ju,BR,Smart TV,0,rou,,select,title_results,2021-10-17 17:32:02
Ju,BR,Smart TV,0,m,Clash of the Titans,play,title_results,2021-10-17 16:41:41
Ju,BR,Smart TV,0,m,Clash of the Titans,select,title_results,2021-10-17 16:41:34
Ju,BR,Smart TV,0,m,The Little Vampire,select,title_results,2021-10-17 16:40:43
Ju,BR,Smart TV,0,m,Dr. Seuss' The Lorax,select,title_results,2021-10-17 16:40:11
Ju,BR,Smart TV,0,m,We Can Be Heroes,select,title_results,2021-10-17 16:39:02
Ju,BR,Smart TV,0,r,,play,title_results,2021-09-14 23:04:18
Ju,BR,Smart TV,0,r,,select,title_results,2021-09-14 23:04:13
Ju,BR,Smart TV,0,eu,,select,title_results,2021-08-28 23:44:52
Ju,BR,Smart TV,0,ru,,play,title_results,2021-08-25 14:12:20
Ju,BR,Smart TV,0,ru,,select,title_results,2021-08-25 14:12:15
Ju,BR,Smart TV,0,ru,,play,title_results,2021-08-21 14:55:58
Ju,BR,Smart TV,0,ru,,select,title_results,2021-08-21 14:55:52
Ju,BR,Smart TV,0,r,,play,title_results,2021-08-19 23:59:28
Ju,BR,Smart TV,0,r,,select,title_results,2021-08-19 23:59:23
Ju,BR,Smart TV,0,bab,,play,title_results,2021-08-19 23:53:03
Ju,BR,Smart TV,0,bab,,select,title_results,2021-08-19 23:52:57
Ju,BR,Smart TV,0,cas,,select,title_results,2021-08-17 17:38:36
Ju,BR,Smart TV,0,sel,,select,title_results,2021-07-28 20:29:32
Ju,BR,Smart TV,0,sang,Blood Red Sky,play,title_results,2021-07-28 17:12:39
Ju,BR,Smart TV,0,sang,Blood Red Sky,select,title_results,2021-07-28 17:12:27
Ju,BR,Smart TV,0,can,Canvas,play,title_results,2021-06-20 20:16:25
Ju,BR,Smart TV,0,can,Canvas,select,title_results,2021-06-20 20:16:19
Ju,BR,Smart TV,0,can,,play,title_results,2021-06-20 19:36:52
Ju,BR,Smart TV,0,can,,select,title_results,2021-06-20 19:36:47
Ju,BR,Smart TV,0,th,,play,title_results,2021-06-08 00:23:09
Ju,BR,Smart TV,0,th,,select,title_results,2021-06-08 00:22:49
Ju,BR,Smart TV,0,ba,The Kissing Booth 2,play,,2021-06-06 14:55:49
Ju,BR,Smart TV,0,ba,The Kissing Booth 2,select,,2021-06-06 14:55:44
Ju,BR,Smart TV,0,r,,play,,2021-05-29 00:41:42
Ju,BR,Smart TV,0,r,,select,,2021-05-29 00:41:37
Ju,BR,Smart TV,0,r,,play,,2021-05-29 00:36:17
Ju,BR,Smart TV,0,r,,select,,2021-05-29 00:36:12
Ju,BR,Smart TV,0,ba,Barbie Dolphin Magic,play,,2021-05-23 02:48:51
Ju,BR,Smart TV,0,ba,Barbie Dolphin Magic,select,,2021-05-23 02:48:46
Ju,BR,Smart TV,0,r,,play,,2021-05-16 19:48:11
Ju,BR,Smart TV,0,r,,select,,2021-05-16 19:48:05
Ju,BR,Smart TV,0,r,,select,,2021-05-16 19:45:16
Ju,BR,Smart TV,0,marle,Marley & Me,select,,2021-05-09 00:37:09
Ju,BR,Smart TV,0,ca,,play,,2021-05-07 00:32:44
Ju,BR,Smart TV,0,ca,,select,,2021-05-07 00:32:39
Ju,BR,Smart TV,0,r,,play,,2021-05-03 19:28:49
Ju,BR,Smart TV,0,r,,select,,2021-05-03 19:28:42
Ju,BR,Smart TV,0,r,,play,,2021-04-25 20:51:00
Ju,BR,Smart TV,0,r,,select,,2021-04-25 20:50:54
Ju,BR,Smart TV,0,ca,,play,,2021-04-24 02:54:37
Ju,BR,Smart TV,0,ca,,select,,2021-04-24 02:54:32
Ju,BR,Smart TV,0,ca,,play,,2021-04-23 18:08:44
Ju,BR,Smart TV,0,ca,,select,,2021-04-23 18:08:38
Ju,BR,Smart TV,0,ga,,play,,2021-04-16 21:12:35
Ju,BR,Smart TV,0,ga,,select,,2021-04-16 21:12:30
Ju,BR,Smart TV,0,giga,Gods of Egypt,play,,2021-04-16 21:02:41
Ju,BR,Smart TV,0,giga,Gods of Egypt,select,,2021-04-16 21:02:34
Ju,BR,Smart TV,0,cani,,play,,2021-04-10 22:57:20
Ju,BR,Smart TV,0,cani,,select,,2021-04-10 22:57:11
Ju,BR,Smart TV,0,cas,,play,,2021-04-09 22:05:07
Ju,BR,Smart TV,0,cas,,select,,2021-04-09 22:05:02
Ju,BR,Smart TV,0,can,,play,,2021-04-09 17:03:23
Ju,BR,Smart TV,0,can,,select,,2021-04-09 17:03:18
Ju,BR,Smart TV,0,ca,,play,,2021-04-06 18:00:33
Ju,BR,Smart TV,0,ca,,select,,2021-04-06 18:00:27
Ju,BR,Smart TV,0,ca,,play,,2021-03-29 23:15:41
Ju,BR,Smart TV,0,ca,,select,,2021-03-29 23:15:33
Ju,BR,Smart TV,0,homem a,The Amazing Spider-Man 2,play,,2021-03-29 15:20:11
Ju,BR,Smart TV,0,homem a,The Amazing Spider-Man 2,select,,2021-03-29 15:20:02
Ju,BR,Smart TV,0,ho,The Amazing Spider-Man,select,,2021-03-29 15:19:11
Ju,BR,Smart TV,0,hu,Justice League,select,,2021-03-29 15:18:39
Ju,BR,Smart TV,0,alem,Òlòtūré,select,,2021-03-28 19:29:35
Ju,BR,Smart TV,0,alem,After.Life,select,,2021-03-28 19:29:07
Ju,BR,Smart TV,0,b,,play,,2021-03-28 17:57:28
Ju,BR,Smart TV,0,b,,select,,2021-03-28 17:57:23
Ju,BR,Smart TV,0,b,Barbie: Happy Birthday to You!,select,,2021-03-28 17:57:04
Ju,BR,Smart TV,0,can,,play,,2021-03-28 17:41:22
Ju,BR,Smart TV,0,can,,select,,2021-03-28 17:41:11
Ju,BR,Smart TV,0,ca,,play,,2021-03-25 15:16:26
